payment_id,ride_id,amount,payment_mode,payment_status,transaction_id,timestamp,wallet_used,cashback_applied
PAY0029396,RID0032934,152.88,UPI,Success,TXN272451008162,2025-01-28 05:38:25,0,4.58
PAY0029397,RID0032935,53.52,Cash,Failed,,2025-02-25 02:39:20,0,
PAY0029398,RID0032936,87.05,Debit Card,Success,TXN434896618903,2024-12-16 15:14:30,0,
PAY0029399,RID0032937,29.22,UPI,Success,TXN537615074165,2024-01-21 20:13:57,0,
PAY0029400,RID0032938,62.64,Wallet,Success,TXN927010573476,2026-02-16 08:39:30,1,
PAY0029401,RID0032939,99.2,UPI,Success,TXN747557787435,2024-08-17 15:39:24,0,
PAY0029402,RID0032940,225.48,Debit Card,Refunded,TXN483438293692,2025-08-04 08:14:19,0,
PAY0029403,RID0032941,58.08,Wallet,Success,TXN124812782154,2026-03-20 01:47:20,1,
PAY0029404,RID0032942,179.4,UPI,Success,TXN975240523208,2026-03-25 12:16:41,0,14.02
PAY0029405,RID0032943,104.94,Cash,Refunded,,2024-04-26 09:36:35,0,
PAY0029406,RID0032944,68.52,Debit Card,Success,TXN194961683677,2025-04-29 21:35:51,0,
PAY0029407,RID0032946,95.76,UPI,Failed,TXN899968761432,2026-06-14 09:12:20,0,
PAY0029408,RID0032947,67.32,Debit Card,Success,TXN272075552614,2024-04-06 18:28:31,0,
PAY0029409,RID0032948,56.38,UPI,Success,TXN687998835804,2025-10-31 00:50:48,0,
PAY0029410,RID0032949,47.59,Wallet,Success,TXN628246874970,2025-10-30 17:34:17,1,
PAY0029411,RID0032950,114.06,Wallet,Success,TXN936871402186,2024-12-01 17:39:37,1,
PAY0029412,RID0032952,88.2,Cash,Refunded,,2026-04-07 03:38:57,0,
PAY0029413,RID0032954,44.4,Cash,Success,,2026-05-30 06:37:52,0,
PAY0029414,RID0032955,69.32,UPI,Failed,TXN919356971991,2025-04-09 15:01:04,0,
PAY0029415,RID0032956,77.52,UPI,Success,TXN706837851028,2026-01-16 19:46:03,0,
PAY0029416,RID0032957,38.76,Credit Card,Success,TXN338021230238,2026-06-01 09:34:48,0,
PAY0029417,RID0032958,40.32,Cash,Success,,2025-03-26 22:15:57,0,
PAY0029418,RID0032959,78.0,Credit Card,Refunded,TXN395243035084,2025-06-09 20:10:19,0,
PAY0029419,RID0032960,15.23,Cash,Failed,,2026-04-22 16:57:10,0,
PAY0029420,RID0032961,43.14,Credit Card,Success,TXN204925566001,2024-08-09 06:05:04,0,
PAY0029421,RID0032962,84.06,Credit Card,Failed,TXN629315424647,2024-03-07 08:24:57,0,
PAY0029422,RID0032963,79.63,Credit Card,Success,TXN696479738535,2025-05-15 18:32:39,0,
PAY0029423,RID0032964,89.16,Credit Card,Success,TXN657982214294,2024-08-24 03:00:50,0,2.84
PAY0029424,RID0032966,244.56,Credit Card,Success,TXN638165451529,2025-07-02 23:56:16,0,
PAY0029425,RID0032967,70.76,Cash,Success,,2025-12-13 11:26:39,0,
PAY0029426,RID0032968,120.67,Cash,Failed,,2024-01-01 16:02:16,0,
PAY0029427,RID0032969,60.06,Debit Card,Success,TXN903641310606,2025-09-10 10:49:09,0,
PAY0029428,RID0032971,106.4,Wallet,Success,TXN205404745597,2025-10-20 06:05:11,1,4.07
PAY0029429,RID0032972,141.64,Credit Card,Failed,TXN583850605381,2024-09-27 05:48:29,0,
PAY0029430,RID0032973,103.2,Credit Card,Success,TXN708437028320,2026-05-26 00:08:02,0,
PAY0029431,RID0032974,41.15,Debit Card,Success,TXN437739634090,2024-03-21 23:32:16,0,3.33
PAY0029432,RID0032975,7.07,Wallet,Success,TXN713033136001,2026-05-28 13:41:25,1,
PAY0029433,RID0032976,129.42,Credit Card,Success,TXN936043247744,2024-02-06 21:47:54,0,
PAY0029434,RID0032977,124.92,Credit Card,Success,TXN537472592586,2025-07-31 14:29:32,0,
PAY0029435,RID0032978,62.28,Credit Card,Success,TXN245212452391,2025-01-18 03:17:14,0,
PAY0029436,RID0032980,221.48,Cash,Success,,2024-12-13 16:26:20,0,
PAY0029437,RID0032981,325.26,Credit Card,Success,TXN189345717248,2025-03-19 07:43:15,0,
PAY0029438,RID0032983,40.68,Cash,Failed,,2026-05-16 13:39:39,0,
PAY0029439,RID0032984,73.2,Cash,Success,,2025-06-26 20:34:07,0,
PAY0029440,RID0032985,113.67,Cash,Success,,2025-10-09 23:27:48,0,
PAY0029441,RID0032986,244.73,Cash,Success,,2025-04-27 08:16:32,0,
PAY0029442,RID0032987,130.23,Credit Card,Refunded,TXN476536022384,2025-10-20 10:48:50,0,
PAY0029443,RID0032989,6.74,Cash,Failed,,2025-10-23 11:17:56,0,
PAY0029444,RID0032990,165.66,Wallet,Success,TXN251983325717,2025-01-11 22:48:41,1,
PAY0029445,RID0032991,7.49,Credit Card,Success,TXN803778767088,2025-07-04 12:33:00,0,0.56
PAY0029446,RID0032992,70.85,Credit Card,Refunded,TXN609134259934,2025-03-31 09:42:55,0,
PAY0029447,RID0032993,32.64,Cash,Success,,2026-05-23 20:07:04,0,
PAY0029448,RID0032994,62.3,Credit Card,Refunded,TXN512738731983,2026-03-04 19:49:05,0,
PAY0029449,RID0032995,119.7,Cash,Success,,2024-04-03 04:07:12,0,
PAY0029450,RID0032996,107.14,Cash,Refunded,,2025-06-24 02:52:03,0,
PAY0029451,RID0032997,36.72,Credit Card,Success,TXN737726751525,2024-04-27 07:08:01,0,0.88
PAY0029452,RID0032998,231.6,Wallet,Failed,TXN977547275448,2024-07-29 19:46:16,1,
PAY0029453,RID0032999,302.48,Cash,Failed,,2026-05-13 04:41:33,0,
PAY0029454,RID0033000,40.8,Credit Card,Success,TXN649467807947,2026-04-26 00:20:49,0,
PAY0029455,RID0033001,53.28,UPI,Success,TXN420384276713,2025-03-05 01:38:25,0,
PAY0029456,RID0033002,180.4,UPI,Success,TXN219160677972,2024-12-06 13:37:38,0,
PAY0029457,RID0033003,74.52,Wallet,Refunded,TXN674471124130,2024-04-21 23:24:20,1,
PAY0029458,RID0033004,161.0,Wallet,Success,TXN846822894162,2024-07-27 18:35:40,1,
PAY0029459,RID0033005,95.69,UPI,Success,TXN265481197392,2026-06-02 08:46:55,0,
PAY0029460,RID0033006,57.8,Debit Card,Success,TXN335117759045,2026-05-07 17:31:18,0,
PAY0029461,RID0033008,161.42,Wallet,Success,TXN153525968027,2024-12-28 02:14:46,1,
PAY0029462,RID0033009,146.7,Credit Card,Refunded,TXN114275275215,2025-12-20 17:49:35,0,
PAY0029463,RID0033010,59.4,Wallet,Refunded,TXN188561906669,2024-11-17 01:10:59,1,
PAY0029464,RID0033011,190.14,Cash,Success,,2024-10-05 05:08:30,0,
PAY0029465,RID0033012,76.9,Wallet,Success,TXN362496264009,2024-03-25 08:04:51,1,
PAY0029466,RID0033014,142.44,Cash,Success,,2024-05-03 07:53:13,0,
PAY0029467,RID0033015,222.12,Credit Card,Success,TXN490210606896,2024-03-13 15:30:04,0,
PAY0029468,RID0033016,42.36,Debit Card,Success,TXN212336274042,2026-01-06 14:36:13,0,
PAY0029469,RID0033017,60.72,Credit Card,Failed,TXN603163308359,2026-04-15 01:08:04,0,
PAY0029470,RID0033018,373.03,Debit Card,Refunded,TXN799238165041,2025-04-01 04:33:57,0,
PAY0029471,RID0033019,154.8,UPI,Refunded,TXN198680369444,2024-06-28 23:50:53,0,
PAY0029472,RID0033020,205.96,UPI,Failed,TXN954118743238,2024-02-03 01:14:56,0,
PAY0029473,RID0033021,42.24,Debit Card,Failed,TXN963394117230,2026-04-25 14:03:10,0,
PAY0029474,RID0033022,143.88,Cash,Success,,2025-04-05 15:09:30,0,
PAY0029475,RID0033023,86.76,Wallet,Success,TXN327645335728,2026-03-30 22:12:17,1,
PAY0029476,RID0033024,177.84,Debit Card,Failed,TXN552342455749,2026-06-14 10:18:41,0,
PAY0029477,RID0033025,65.1,Credit Card,Success,TXN145365110296,2026-03-08 17:25:46,0,
PAY0029478,RID0033026,117.18,UPI,Success,TXN837964846671,2026-03-09 20:05:08,0,
PAY0029479,RID0033027,92.88,UPI,Success,TXN159531502442,2024-06-21 17:21:34,0,
PAY0029480,RID0033028,116.64,Cash,Success,,2024-11-01 23:33:11,0,
PAY0029481,RID0033029,63.88,Wallet,Refunded,TXN517023443467,2025-11-18 18:38:00,1,
PAY0029482,RID0033030,77.16,Wallet,Failed,TXN944668859749,2026-03-14 09:37:26,1,
PAY0029483,RID0033032,63.72,Wallet,Failed,TXN409724674261,2025-03-25 15:23:41,1,
PAY0029484,RID0033033,174.24,UPI,Success,TXN190245569464,2026-05-26 05:14:40,0,11.52
PAY0029485,RID0033034,24.37,Wallet,Failed,TXN211265027565,2025-02-07 09:20:49,1,
PAY0029486,RID0033035,364.32,Credit Card,Success,TXN548540234670,2025-05-31 18:13:16,0,
PAY0029487,RID0033036,168.91,UPI,Failed,TXN724457771960,2026-04-02 02:07:46,0,
PAY0029488,RID0033037,46.8,Wallet,Success,TXN933761859257,2025-10-04 09:03:07,1,
PAY0029489,RID0033038,60.36,Wallet,Success,TXN840598986472,2024-12-01 04:56:46,1,
PAY0029490,RID0033039,137.81,Cash,Success,,2026-07-05 22:30:12,0,
PAY0029491,RID0033040,45.0,Credit Card,Success,TXN536942952611,2024-01-28 01:08:36,0,
PAY0029492,RID0033041,88.67,Cash,Success,,2025-10-07 03:03:29,0,
PAY0029493,RID0033042,10.69,Debit Card,Success,TXN661740290176,2024-02-07 18:56:25,0,
PAY0029494,RID0033043,211.4,Wallet,Success,TXN919822507837,2026-01-24 01:31:19,1,
PAY0029495,RID0033044,46.32,UPI,Success,TXN601182782893,2025-10-18 07:31:05,0,
PAY0029496,RID0033045,78.93,UPI,Refunded,TXN575676387307,2024-11-30 01:53:28,0,
PAY0029497,RID0033046,49.25,Debit Card,Success,TXN865811546880,2024-07-31 09:35:00,0,
PAY0029498,RID0033047,31.74,Credit Card,Success,TXN652095756952,2026-03-25 18:44:51,0,
PAY0029499,RID0033048,73.82,UPI,Success,TXN288039152474,2024-10-20 05:27:46,0,
PAY0029500,RID0033049,37.56,Wallet,Success,TXN486989677369,2025-01-12 00:57:42,1,
PAY0029501,RID0033050,101.8,Wallet,Success,TXN975996050480,2026-04-07 15:15:14,1,
PAY0029502,RID0033051,183.38,Debit Card,Success,TXN378169516040,2025-08-14 04:49:12,0,10.57
PAY0029503,RID0033052,117.24,UPI,Failed,TXN815302759438,2024-05-19 00:31:09,0,
PAY0029504,RID0033053,88.56,UPI,Success,TXN203174128494,2026-02-07 07:43:54,0,
PAY0029505,RID0033054,103.08,Debit Card,Success,TXN568759122474,2024-02-23 09:16:18,0,
PAY0029506,RID0033055,180.72,Wallet,Success,TXN921490736725,2026-01-21 05:29:12,1,
PAY0029507,RID0033056,144.68,Wallet,Success,TXN562469427063,2026-05-07 16:36:33,1,
PAY0029508,RID0033057,156.54,UPI,Refunded,TXN679892780138,2024-04-12 18:33:44,0,
PAY0029509,RID0033060,183.12,Debit Card,Success,TXN474086677745,2024-06-08 17:17:34,0,8.29
PAY0029510,RID0033061,95.4,Credit Card,Success,TXN812218730164,2025-05-06 04:46:15,0,
PAY0029511,RID0033062,129.0,Credit Card,Success,TXN439717511680,2024-11-15 05:43:51,0,7.15
PAY0029512,RID0033064,68.76,Cash,Success,,2024-03-12 02:10:52,0,
PAY0029513,RID0033065,87.72,Cash,Success,,2026-05-19 06:41:10,0,
PAY0029514,RID0033066,131.44,Credit Card,Refunded,TXN426264912475,2026-03-31 05:20:05,0,
PAY0029515,RID0033067,62.52,Debit Card,Success,TXN913640528135,2024-05-14 08:33:20,0,3.61
PAY0029516,RID0033070,39.6,Cash,Success,,2025-03-31 03:56:43,0,
PAY0029517,RID0033071,81.07,Credit Card,Success,TXN189190678550,2025-06-14 00:03:23,0,
PAY0029518,RID0033072,44.88,Wallet,Failed,TXN189497281602,2024-10-19 02:44:21,1,
PAY0029519,RID0033073,39.6,UPI,Refunded,TXN457264064741,2025-11-16 01:05:19,0,
PAY0029520,RID0033074,108.2,Wallet,Success,TXN440712032887,2025-01-20 17:31:58,1,
PAY0029521,RID0033075,76.92,Wallet,Success,TXN813973330239,2026-01-10 17:04:37,1,
PAY0029522,RID0033076,109.3,Wallet,Success,TXN849549840177,2024-02-04 19:30:03,1,
PAY0029523,RID0033077,71.28,Credit Card,Success,TXN952547533409,2025-08-27 05:16:21,0,
PAY0029524,RID0033078,296.57,Wallet,Success,TXN266396824637,2025-10-29 08:53:37,1,
PAY0029525,RID0033079,118.08,UPI,Refunded,TXN620982770053,2025-11-21 00:54:12,0,
PAY0029526,RID0033080,39.72,Wallet,Success,TXN928288362529,2025-09-10 13:28:58,1,
PAY0029527,RID0033081,132.84,Cash,Success,,2026-02-09 10:00:17,0,
PAY0029528,RID0033082,47.64,Wallet,Failed,TXN498012006964,2025-05-27 10:09:09,1,
PAY0029529,RID0033084,78.95,UPI,Failed,TXN320834759762,2024-04-18 21:02:15,0,
PAY0029530,RID0033085,63.78,Credit Card,Success,TXN616351686979,2024-06-29 20:09:24,0,
PAY0029531,RID0033086,144.6,Debit Card,Success,TXN875921079846,2026-04-19 13:38:07,0,
PAY0029532,RID0033088,188.2,Wallet,Success,TXN808746493385,2024-09-14 08:25:19,1,
PAY0029533,RID0033089,38.82,Debit Card,Success,TXN966175481146,2024-12-16 06:51:54,0,
PAY0029534,RID0033090,171.5,Cash,Failed,,2024-04-10 22:28:13,0,
PAY0029535,RID0033093,166.41,Cash,Success,,2025-09-24 23:46:46,0,
PAY0029536,RID0033094,59.16,Credit Card,Success,TXN320097342593,2026-05-29 23:45:44,0,3.6
PAY0029537,RID0033095,60.48,Cash,Success,,2026-04-03 14:29:42,0,
PAY0029538,RID0033096,17.81,Credit Card,Failed,TXN920027021064,2025-11-08 18:49:26,0,
PAY0029539,RID0033097,219.12,Wallet,Success,TXN392164786622,2026-02-04 05:58:51,1,
PAY0029540,RID0033098,30.44,Cash,Refunded,,2025-01-11 21:14:16,0,
PAY0029541,RID0033099,38.58,Credit Card,Failed,TXN639890986393,2024-11-08 01:26:36,0,
PAY0029542,RID0033100,232.08,Cash,Success,,2024-01-14 02:29:40,0,
PAY0029543,RID0033101,37.37,Debit Card,Success,TXN147687884319,2025-07-15 13:59:46,0,
PAY0029544,RID0033102,53.93,Credit Card,Success,TXN386893199527,2024-08-08 06:48:19,0,
PAY0029545,RID0033103,32.94,UPI,Failed,TXN618305483960,2024-12-17 10:19:06,0,
PAY0029546,RID0033104,30.6,Debit Card,Success,TXN434895546565,2026-02-16 20:54:34,0,
PAY0029547,RID0033105,145.8,Wallet,Refunded,TXN740526555101,2026-06-17 11:25:55,1,
PAY0029548,RID0033106,69.55,Credit Card,Success,TXN273882832178,2024-07-04 06:36:23,0,
PAY0029549,RID0033108,44.75,Wallet,Refunded,TXN624647834386,2026-07-08 20:39:00,1,
PAY0029550,RID0033109,70.23,Cash,Success,,2024-11-28 02:58:53,0,
PAY0029551,RID0033110,111.7,Credit Card,Success,TXN722496688178,2025-07-13 13:19:08,0,
PAY0029552,RID0033111,32.64,Cash,Failed,,2025-09-10 06:13:29,0,
PAY0029553,RID0033112,120.12,Cash,Refunded,,2025-07-21 03:15:57,0,
PAY0029554,RID0033113,36.47,Cash,Refunded,,2026-06-12 12:15:37,0,
PAY0029555,RID0033114,108.58,Wallet,Success,TXN543807222661,2025-07-08 01:50:02,1,
PAY0029556,RID0033115,35.56,Wallet,Success,TXN637052622143,2026-04-18 01:52:28,1,2.99
PAY0029557,RID0033116,37.73,Wallet,Success,TXN426504352550,2026-05-03 07:13:01,1,
PAY0029558,RID0033117,86.42,Debit Card,Refunded,TXN991385785621,2026-05-24 05:41:27,0,
PAY0029559,RID0033118,52.32,UPI,Success,TXN108224769209,2026-03-10 10:26:37,0,
PAY0029560,RID0033119,23.44,Credit Card,Success,TXN153141021811,2024-03-17 06:25:38,0,2.27
PAY0029561,RID0033120,128.76,Wallet,Success,TXN727412459044,2025-05-24 11:46:45,1,
PAY0029562,RID0033121,32.16,Cash,Success,,2024-07-04 21:03:41,0,
PAY0029563,RID0033122,23.28,Cash,Success,,2024-07-22 10:45:35,0,
PAY0029564,RID0033123,219.96,Credit Card,Refunded,TXN687015842172,2024-06-28 14:54:58,0,
PAY0029565,RID0033124,98.1,UPI,Success,TXN171364186714,2025-08-23 05:11:49,0,
PAY0029566,RID0033125,62.75,Wallet,Success,TXN771539177870,2024-10-28 22:45:25,1,
PAY0029567,RID0033126,61.16,Wallet,Failed,TXN844624270176,2025-05-06 23:35:35,1,
PAY0029568,RID0033127,31.38,Debit Card,Success,TXN164959116552,2024-11-13 13:24:48,0,
PAY0029569,RID0033128,78.95,Wallet,Refunded,TXN190489876241,2024-09-17 04:36:54,1,
PAY0029570,RID0033129,152.5,Wallet,Success,TXN885660328848,2025-05-06 08:49:58,1,
PAY0029571,RID0033130,127.22,Credit Card,Refunded,TXN620346507376,2024-10-09 23:39:41,0,
PAY0029572,RID0033131,89.8,Wallet,Success,TXN748029339317,2025-09-18 22:51:20,1,
PAY0029573,RID0033132,95.08,Cash,Failed,,2025-04-20 03:59:45,0,
PAY0029574,RID0033133,142.68,Cash,Success,,2025-05-14 02:35:48,0,
PAY0029575,RID0033134,88.05,Wallet,Success,TXN239355167484,2025-03-18 22:08:44,1,
PAY0029576,RID0033135,37.02,Cash,Success,,2024-03-22 07:13:48,0,
PAY0029577,RID0033136,77.88,Credit Card,Success,TXN753331819641,2024-11-08 02:05:46,0,
PAY0029578,RID0033137,141.94,Wallet,Refunded,TXN825792351752,2024-03-18 22:12:19,1,
PAY0029579,RID0033138,67.54,Cash,Refunded,,2024-06-23 03:27:00,0,
PAY0029580,RID0033139,57.36,Wallet,Refunded,TXN432860860295,2025-03-25 19:54:28,1,
PAY0029581,RID0033140,79.34,Debit Card,Success,TXN748216586085,2026-02-20 17:33:00,0,
PAY0029582,RID0033142,132.4,Cash,Success,,2024-03-01 02:26:46,0,
PAY0029583,RID0033143,95.76,Cash,Success,,2026-02-28 10:36:03,0,
PAY0029584,RID0033144,120.48,Cash,Success,,2024-08-09 13:34:54,0,
PAY0029585,RID0033145,38.52,Credit Card,Success,TXN694139188469,2026-02-11 16:35:56,0,
PAY0029586,RID0033146,170.82,Credit Card,Success,TXN499005328853,2026-02-12 06:17:51,0,
PAY0029587,RID0033147,134.38,Credit Card,Success,TXN152304502601,2025-10-05 06:41:06,0,
PAY0029588,RID0033149,104.98,Cash,Success,,2024-04-18 15:54:39,0,
PAY0029589,RID0033151,76.32,Wallet,Success,TXN545950766939,2024-11-11 15:54:40,1,
PAY0029590,RID0033152,92.4,Cash,Success,,2024-07-12 07:03:03,0,
PAY0029591,RID0033153,30.36,Wallet,Refunded,TXN148958942435,2024-04-20 14:06:37,1,
PAY0029592,RID0033154,144.72,UPI,Success,TXN225386108136,2025-04-11 16:53:05,0,
PAY0029593,RID0033155,46.2,Wallet,Success,TXN162247896028,2024-04-25 03:07:14,1,
PAY0029594,RID0033156,338.2,UPI,Success,TXN245771109075,2026-05-23 22:41:23,0,
PAY0029595,RID0033157,73.68,Credit Card,Success,TXN980491059581,2025-06-25 19:46:00,0,
PAY0029596,RID0033158,129.74,Wallet,Success,TXN185641117738,2024-01-26 10:58:41,1,
PAY0029597,RID0033159,156.6,Cash,Failed,,2024-01-03 13:43:22,0,
PAY0029598,RID0033160,69.6,Debit Card,Refunded,TXN354407144433,2026-04-18 00:49:07,0,
PAY0029599,RID0033161,91.2,Cash,Success,,2025-12-22 13:35:13,0,
PAY0029600,RID0033162,54.6,Cash,Success,,2026-04-19 13:35:09,0,
PAY0029601,RID0033163,159.48,Debit Card,Failed,TXN911109787186,2026-06-14 23:06:24,0,
PAY0029602,RID0033164,133.2,Cash,Success,,2024-06-08 17:16:37,0,
PAY0029603,RID0033165,54.0,Credit Card,Success,TXN751574351152,2025-12-20 17:24:58,0,
PAY0029604,RID0033166,176.28,Credit Card,Success,TXN803533079414,2024-02-08 23:01:55,0,
PAY0029605,RID0033167,133.4,Wallet,Success,TXN167291462552,2026-03-28 04:03:29,1,
PAY0029606,RID0033168,34.99,Wallet,Refunded,TXN897010572379,2024-10-03 03:28:56,1,
PAY0029607,RID0033169,182.16,Debit Card,Refunded,TXN805188557459,2024-11-14 09:00:00,0,
PAY0029608,RID0033170,199.8,UPI,Refunded,TXN596133194703,2024-02-24 05:20:53,0,
PAY0029609,RID0033171,71.41,Debit Card,Success,TXN744329446903,2025-09-15 01:01:47,0,
PAY0029610,RID0033172,49.68,Cash,Success,,2024-10-01 11:02:43,0,
PAY0029611,RID0033173,40.52,Wallet,Success,TXN221235731775,2024-11-29 19:52:50,1,
PAY0029612,RID0033174,59.56,Wallet,Success,TXN583331140031,2026-01-09 03:15:52,1,
PAY0029613,RID0033175,122.54,Credit Card,Success,TXN549169805068,2026-01-31 11:37:33,0,
PAY0029614,RID0033176,24.54,Debit Card,Success,TXN476304959416,2024-01-07 00:13:36,0,1.12
PAY0029615,RID0033178,169.8,Cash,Refunded,,2024-08-13 10:13:48,0,
PAY0029616,RID0033179,72.72,Credit Card,Failed,TXN172018416432,2026-07-13 05:06:32,0,
PAY0029617,RID0033180,51.12,UPI,Success,TXN558915498729,2025-05-22 05:50:47,0,
PAY0029618,RID0033181,68.1,Wallet,Failed,TXN508959270280,2024-05-17 09:23:13,1,
PAY0029619,RID0033182,165.46,Credit Card,Success,TXN546381747389,2026-07-13 02:55:57,0,
PAY0029620,RID0033183,116.16,UPI,Success,TXN411275201013,2025-08-21 23:55:11,0,
PAY0029621,RID0033184,191.46,UPI,Failed,TXN154658032561,2024-03-12 18:46:30,0,
PAY0029622,RID0033185,45.11,UPI,Success,TXN410833540591,2025-09-12 13:26:26,0,
PAY0029623,RID0033186,44.88,Debit Card,Success,TXN350160742812,2025-06-15 22:05:13,0,2.95
PAY0029624,RID0033187,156.78,Credit Card,Success,TXN395828333634,2024-01-16 03:41:27,0,
PAY0029625,RID0033188,36.78,Cash,Refunded,,2024-01-02 14:40:06,0,
PAY0029626,RID0033189,69.47,Debit Card,Success,TXN134371312767,2024-02-27 22:57:00,0,
PAY0029627,RID0033190,1.17,UPI,Success,TXN610048855404,2026-07-15 00:48:14,0,
PAY0029628,RID0033191,178.6,Credit Card,Failed,TXN894509264896,2025-07-13 05:09:48,0,
PAY0029629,RID0033192,72.96,UPI,Success,TXN834592830463,2025-07-08 09:37:27,0,
PAY0029630,RID0033193,32.64,UPI,Success,TXN726565994381,2025-11-08 15:07:36,0,
PAY0029631,RID0033194,63.96,Wallet,Success,TXN122685223305,2024-02-21 17:08:42,1,
PAY0029632,RID0033195,197.8,Wallet,Success,TXN235469946817,2025-09-13 17:51:23,1,
PAY0029633,RID0033196,45.92,UPI,Success,TXN577335327488,2024-01-19 21:55:52,0,3.47
PAY0029634,RID0033197,150.12,UPI,Success,TXN893640268866,2025-07-04 19:53:10,0,
PAY0029635,RID0033199,97.06,UPI,Success,TXN332074489300,2024-01-11 01:51:02,0,
PAY0029636,RID0033200,93.32,Debit Card,Success,TXN316592293733,2025-09-01 03:26:27,0,
PAY0029637,RID0033201,24.62,UPI,Failed,TXN195203141104,2026-05-19 23:01:03,0,
PAY0029638,RID0033202,130.92,Credit Card,Success,TXN234786395406,2026-04-21 18:38:58,0,
PAY0029639,RID0033203,176.4,UPI,Failed,TXN658845429853,2026-04-22 23:26:43,0,
PAY0029640,RID0033204,170.88,Debit Card,Success,TXN358591098404,2026-01-10 21:06:48,0,
PAY0029641,RID0033205,53.71,Debit Card,Success,TXN953730717147,2026-02-10 04:22:20,0,
PAY0029642,RID0033206,40.32,Cash,Refunded,,2025-11-11 18:45:42,0,
PAY0029643,RID0033207,111.17,Wallet,Success,TXN189384763377,2026-04-04 23:53:43,1,7.25
PAY0029644,RID0033208,61.8,UPI,Refunded,TXN133270802611,2024-01-30 12:58:49,0,
PAY0029645,RID0033209,72.53,Cash,Success,,2025-01-30 22:23:14,0,
PAY0029646,RID0033210,81.0,Wallet,Failed,TXN603547014373,2026-06-09 08:36:12,1,
PAY0029647,RID0033211,97.92,Debit Card,Success,TXN616648490549,2024-02-04 14:05:06,0,
PAY0029648,RID0033212,92.16,Wallet,Success,TXN499066084480,2024-08-03 20:09:15,1,
PAY0029649,RID0033213,41.1,Wallet,Refunded,TXN822646826968,2025-02-01 08:11:43,1,
PAY0029650,RID0033215,147.3,UPI,Success,TXN793755090094,2024-09-10 00:43:03,0,
PAY0029651,RID0033216,171.7,Debit Card,Success,TXN444498895418,2024-08-22 15:29:43,0,
PAY0029652,RID0033217,73.92,Cash,Success,,2025-08-09 12:11:28,0,
PAY0029653,RID0033218,93.72,UPI,Success,TXN418785506952,2025-10-08 09:57:43,0,7.88
PAY0029654,RID0033219,192.82,Debit Card,Refunded,TXN828740956801,2024-04-20 09:19:16,0,
PAY0029655,RID0033220,64.68,Cash,Success,,2026-02-20 08:22:21,0,
PAY0029656,RID0033221,19.8,UPI,Success,TXN242005185604,2026-06-07 15:31:10,0,
PAY0029657,RID0033222,119.4,UPI,Success,TXN623829330655,2025-03-06 09:28:15,0,7.28
PAY0029658,RID0033223,49.41,Wallet,Success,TXN341968026982,2025-06-08 09:31:05,1,
PAY0029659,RID0033224,11.86,Credit Card,Failed,TXN941643813701,2024-07-12 20:44:32,0,
PAY0029660,RID0033226,71.16,Wallet,Success,TXN961100936432,2025-08-08 21:49:34,1,
PAY0029661,RID0033227,100.98,Debit Card,Success,TXN278771801010,2025-03-23 01:27:35,0,
PAY0029662,RID0033228,84.08,Debit Card,Success,TXN699103230228,2024-12-31 03:54:55,0,
PAY0029663,RID0033229,30.6,Wallet,Success,TXN264044095642,2025-10-06 22:32:45,1,
PAY0029664,RID0033230,17.1,Cash,Failed,,2025-04-17 03:05:20,0,
PAY0029665,RID0033231,90.24,Cash,Success,,2025-08-26 01:36:41,0,
PAY0029666,RID0033232,50.28,Debit Card,Failed,TXN701288486211,2024-11-24 04:04:46,0,
PAY0029667,RID0033233,36.54,UPI,Success,TXN966469738968,2024-01-05 14:26:32,0,3.39
PAY0029668,RID0033234,89.64,Credit Card,Success,TXN495394337275,2025-12-04 07:10:56,0,
PAY0029669,RID0033235,28.2,Cash,Success,,2024-05-24 04:19:05,0,
PAY0029670,RID0033236,90.96,Wallet,Success,TXN215664596055,2025-07-09 17:07:03,1,
PAY0029671,RID0033237,153.72,Wallet,Refunded,TXN285235320913,2025-06-11 15:45:54,1,
