feedback_id,ride_id,user_rating,driver_rating,user_comment,driver_comment,feedback_tags
FB0024263,RID0036650,4.4,4.7,Driver was polite,,
FB0024264,RID0036651,4.7,4.4,,,
FB0024265,RID0036652,4.7,4.7,,,
FB0024266,RID0036655,3.4,4.0,,,
FB0024267,RID0036658,4.7,,,Polite passenger,
FB0024268,RID0036661,4.0,4.0,,,
FB0024269,RID0036662,4.8,4.3,,No issues,polite behavior
FB0024270,RID0036663,4.6,4.9,Vehicle was clean,,
FB0024271,RID0036665,4.5,4.8,,,
FB0024272,RID0036666,4.1,3.4,Excellent service,,
FB0024273,RID0036667,4.7,4.4,"Great ride, very smooth",Cooperative rider,
FB0024274,RID0036669,4.3,4.8,Driver was polite,On time at pickup,
FB0024275,RID0036673,4.9,4.6,A bit late but fine,On time at pickup,clean vehicle
FB0024276,RID0036675,4.1,,Music was too loud,,
FB0024277,RID0036676,4.5,4.2,Music was too loud,,
FB0024278,RID0036679,5.0,4.9,A bit late but fine,,good music
FB0024279,RID0036680,4.5,4.2,,Good communication,
FB0024280,RID0036681,4.3,,,On time at pickup,
FB0024281,RID0036683,4.9,4.8,,,rude behavior
FB0024282,RID0036684,4.2,4.8,Driver took a longer route,,
FB0024283,RID0036687,3.5,4.7,,,
FB0024284,RID0036690,4.4,4.0,Very safe driving,,
FB0024285,RID0036692,4.0,4.9,"Great ride, very smooth",,
FB0024286,RID0036693,5.0,,,,safe driving
FB0024287,RID0036694,5.0,3.6,Driver was polite,,good music
FB0024288,RID0036695,4.6,4.4,Driver took a longer route,Polite passenger,
FB0024289,RID0036697,4.0,4.4,,,
FB0024290,RID0036698,3.5,3.4,"Great ride, very smooth",,
FB0024291,RID0036701,3.6,4.0,,,
FB0024292,RID0036703,4.4,,,,
FB0024293,RID0036706,5.0,4.4,,Polite passenger,rude behavior
FB0024294,RID0036707,4.3,5.0,"Great ride, very smooth",,
FB0024295,RID0036708,5.0,,Music was too loud,,long route taken
FB0024296,RID0036710,5.0,4.8,,,professional
FB0024297,RID0036712,4.7,4.8,,,
FB0024298,RID0036713,4.7,5.0,A bit late but fine,,
FB0024299,RID0036714,4.8,4.2,,On time at pickup,clean vehicle
FB0024300,RID0036715,4.3,4.7,,No issues,
FB0024301,RID0036716,4.9,,,,safe driving
FB0024302,RID0036717,4.6,4.6,,Good communication,
FB0024303,RID0036718,4.3,4.9,Vehicle was clean,,
FB0024304,RID0036719,3.3,4.4,,,
FB0024305,RID0036722,4.3,4.3,,,
FB0024306,RID0036724,5.0,4.4,"Great ride, very smooth",,good music
FB0024307,RID0036726,3.9,4.6,,,
FB0024308,RID0036731,3.9,,,,
FB0024309,RID0036734,5.0,5.0,Driver was polite,,professional
FB0024310,RID0036737,4.3,4.6,,,
FB0024311,RID0036739,5.0,4.5,Music was too loud,Good communication,polite behavior
FB0024312,RID0036741,4.4,4.3,,,
FB0024313,RID0036743,5.0,4.2,,Asked to change route,safe driving
FB0024314,RID0036744,3.5,5.0,,,
FB0024315,RID0036745,4.1,3.9,"Great ride, very smooth",No issues,
FB0024316,RID0036747,4.2,5.0,Vehicle was clean,,
FB0024317,RID0036748,4.6,5.0,A bit late but fine,Asked to change route,
FB0024318,RID0036749,3.5,,,,
FB0024319,RID0036751,5.0,4.4,Driver took a longer route,Good communication,polite behavior
FB0024320,RID0036752,4.2,4.4,,No issues,
FB0024321,RID0036754,3.2,4.3,A bit late but fine,Polite passenger,
FB0024322,RID0036758,5.0,,Driver was polite,,safe driving
FB0024323,RID0036760,3.9,4.8,,On time at pickup,
FB0024324,RID0036761,3.0,5.0,,,late pickup
FB0024325,RID0036762,4.8,4.7,,,clean vehicle
FB0024326,RID0036764,4.5,4.3,,,
FB0024327,RID0036765,2.7,4.6,Driver took a longer route,,rude behavior
FB0024328,RID0036766,3.6,5.0,"Great ride, very smooth",On time at pickup,
FB0024329,RID0036767,5.0,,,Asked to change route,rude behavior
FB0024330,RID0036768,4.5,4.5,Vehicle was clean,,
FB0024331,RID0036770,5.0,4.1,,,rude behavior
FB0024332,RID0036771,4.3,4.3,,,
FB0024333,RID0036772,4.8,4.3,,,good music
FB0024334,RID0036774,3.9,4.8,Vehicle was clean,,
FB0024335,RID0036776,4.0,4.5,,Polite passenger,
FB0024336,RID0036777,4.6,4.2,,,
FB0024337,RID0036779,3.4,4.8,,,
FB0024338,RID0036781,4.6,3.7,Good experience overall,No issues,
FB0024339,RID0036782,4.1,4.7,Music was too loud,,
FB0024340,RID0036783,2.7,4.5,Very safe driving,,long route taken
FB0024341,RID0036784,4.1,4.9,,,
FB0024342,RID0036789,4.4,5.0,Vehicle was clean,,
FB0024343,RID0036791,3.8,,,,
FB0024344,RID0036792,4.0,,,,
FB0024345,RID0036794,4.1,,,Good communication,
FB0024346,RID0036795,3.8,3.9,,,
FB0024347,RID0036797,4.1,4.6,Vehicle was clean,,
FB0024348,RID0036798,4.1,4.9,Excellent service,,
FB0024349,RID0036801,3.2,4.8,Vehicle was clean,,
FB0024350,RID0036803,4.2,4.3,,,
FB0024351,RID0036804,4.3,5.0,Music was too loud,Cooperative rider,
FB0024352,RID0036808,4.4,,,,
FB0024353,RID0036809,4.4,5.0,A bit late but fine,Asked to change route,
FB0024354,RID0036811,4.6,4.3,,,
FB0024355,RID0036812,3.3,4.9,,,
FB0024356,RID0036814,3.7,,,,
FB0024357,RID0036815,3.9,5.0,,Cooperative rider,
FB0024358,RID0036816,4.1,4.0,Good experience overall,,
FB0024359,RID0036817,4.7,4.4,,,
FB0024360,RID0036818,4.7,4.5,Driver took a longer route,,
FB0024361,RID0036821,3.9,,Vehicle was clean,,
FB0024362,RID0036824,4.1,3.4,Excellent service,,
FB0024363,RID0036825,4.9,5.0,A bit late but fine,,good music
FB0024364,RID0036827,3.0,4.8,,,safe driving
FB0024365,RID0036828,3.7,5.0,Good experience overall,,
FB0024366,RID0036829,3.9,4.0,Excellent service,Asked to change route,
FB0024367,RID0036830,3.7,3.6,,,
FB0024368,RID0036831,3.5,4.5,,,
FB0024369,RID0036834,3.8,4.7,Driver was polite,,
FB0024370,RID0036835,3.7,,,Cooperative rider,
FB0024371,RID0036837,4.1,4.0,,,
FB0024372,RID0036838,4.2,,Driver was polite,,
FB0024373,RID0036839,3.1,3.7,Driver was polite,,
FB0024374,RID0036840,4.8,5.0,Driver was polite,,polite behavior
FB0024375,RID0036841,5.0,5.0,,No issues,rude behavior
FB0024376,RID0036843,3.7,4.2,,Good communication,
FB0024377,RID0036844,4.6,5.0,Excellent service,No issues,
FB0024378,RID0036845,3.9,,,Polite passenger,
FB0024379,RID0036846,5.0,4.6,,Cooperative rider,polite behavior
FB0024380,RID0036847,4.3,4.2,Driver took a longer route,,
FB0024381,RID0036848,4.1,4.1,,,
FB0024382,RID0036851,3.4,5.0,,,
FB0024383,RID0036852,4.1,5.0,,No issues,
FB0024384,RID0036853,4.7,4.2,,Good communication,
FB0024385,RID0036857,4.1,3.5,,,
FB0024386,RID0036858,4.7,4.9,Excellent service,On time at pickup,
FB0024387,RID0036860,4.2,4.3,Driver was polite,,
FB0024388,RID0036862,4.7,3.6,Vehicle was clean,,
FB0024389,RID0036863,5.0,4.6,A bit late but fine,,polite behavior
FB0024390,RID0036864,5.0,3.8,Music was too loud,,polite behavior
FB0024391,RID0036865,4.1,4.8,Good experience overall,Good communication,
FB0024392,RID0036868,3.5,4.1,,,
FB0024393,RID0036869,3.7,4.4,,,
FB0024394,RID0036870,4.1,,Driver took a longer route,,
FB0024395,RID0036871,3.1,5.0,,,
FB0024396,RID0036873,4.4,5.0,,,
FB0024397,RID0036874,5.0,5.0,A bit late but fine,On time at pickup,clean vehicle
FB0024398,RID0036876,5.0,4.7,A bit late but fine,,professional
FB0024399,RID0036877,4.8,5.0,Good experience overall,,polite behavior
FB0024400,RID0036879,4.4,5.0,,,
FB0024401,RID0036880,5.0,3.9,Good experience overall,On time at pickup,late pickup
FB0024402,RID0036882,3.9,4.2,,,
FB0024403,RID0036883,4.7,,Driver was polite,Cooperative rider,
FB0024404,RID0036884,4.6,4.2,,Good communication,
FB0024405,RID0036886,3.5,,,On time at pickup,
FB0024406,RID0036887,5.0,4.2,,,long route taken
FB0024407,RID0036889,5.0,4.4,,,safe driving
FB0024408,RID0036890,3.9,4.1,A bit late but fine,,
FB0024409,RID0036892,4.1,4.4,,,
FB0024410,RID0036893,5.0,3.2,Vehicle was clean,,safe driving
FB0024411,RID0036894,4.3,4.9,Excellent service,,
FB0024412,RID0036895,3.9,5.0,Vehicle was clean,,
FB0024413,RID0036896,3.6,,"Great ride, very smooth",On time at pickup,
FB0024414,RID0036900,3.8,4.6,,,
FB0024415,RID0036901,5.0,5.0,Vehicle was clean,,good music
FB0024416,RID0036902,4.2,4.4,,Cooperative rider,
FB0024417,RID0036904,3.8,4.3,,,
FB0024418,RID0036905,4.0,5.0,"Great ride, very smooth",Cooperative rider,
FB0024419,RID0036906,5.0,5.0,Driver was polite,Good communication,polite behavior
FB0024420,RID0036911,4.7,,,Asked to change route,
FB0024421,RID0036912,4.4,3.7,Driver was polite,,
FB0024422,RID0036913,5.0,4.0,Very safe driving,,rude behavior
FB0024423,RID0036915,3.3,4.8,,On time at pickup,
FB0024424,RID0036917,4.2,4.7,Music was too loud,,
FB0024425,RID0036918,3.5,,"Great ride, very smooth",,
FB0024426,RID0036919,3.5,5.0,,,
FB0024427,RID0036920,4.4,5.0,,Cooperative rider,
FB0024428,RID0036922,4.6,,,Asked to change route,
FB0024429,RID0036924,3.8,,Music was too loud,,
FB0024430,RID0036926,3.4,,A bit late but fine,,
FB0024431,RID0036927,4.2,4.4,,,
FB0024432,RID0036928,4.6,,,,
FB0024433,RID0036929,4.7,4.7,,On time at pickup,
FB0024434,RID0036933,3.6,5.0,,No issues,
FB0024435,RID0036934,5.0,4.7,Good experience overall,Asked to change route,rude behavior
FB0024436,RID0036935,4.4,,Music was too loud,,
FB0024437,RID0036938,4.7,4.2,,,
FB0024438,RID0036939,4.0,4.6,Excellent service,Cooperative rider,
FB0024439,RID0036942,3.8,5.0,,,
FB0024440,RID0036946,3.5,,Excellent service,Asked to change route,
FB0024441,RID0036949,4.6,5.0,,,
FB0024442,RID0036950,5.0,5.0,Driver took a longer route,,rude behavior
FB0024443,RID0036951,4.2,3.7,Vehicle was clean,,
FB0024444,RID0036952,4.1,3.1,,Asked to change route,
FB0024445,RID0036957,3.5,4.0,,No issues,
FB0024446,RID0036959,4.4,,Excellent service,Asked to change route,
FB0024447,RID0036963,4.4,3.4,Vehicle was clean,Cooperative rider,
FB0024448,RID0036964,5.0,,,,long route taken
FB0024449,RID0036965,4.4,4.9,,,
FB0024450,RID0036966,3.6,4.6,"Great ride, very smooth",,
FB0024451,RID0036967,4.2,4.5,,,
FB0024452,RID0036970,4.9,4.6,,Asked to change route,professional
FB0024453,RID0036972,4.2,5.0,,Asked to change route,
FB0024454,RID0036973,4.2,4.8,Very safe driving,No issues,
FB0024455,RID0036974,4.3,4.6,Driver took a longer route,,
FB0024456,RID0036975,3.8,4.0,,,
FB0024457,RID0036976,5.0,4.0,Music was too loud,,rude behavior
FB0024458,RID0036979,2.5,3.9,Music was too loud,,polite behavior
FB0024459,RID0036980,4.5,4.8,Driver was polite,,
FB0024460,RID0036982,3.8,,Driver was polite,,
FB0024461,RID0036985,3.3,5.0,,,
FB0024462,RID0036987,3.3,3.8,,,
FB0024463,RID0036989,4.2,5.0,Very safe driving,,
FB0024464,RID0036990,3.8,4.7,Vehicle was clean,,
FB0024465,RID0036992,4.2,,,,
FB0024466,RID0036994,3.7,4.0,,,
FB0024467,RID0036995,4.7,4.1,"Great ride, very smooth",,
FB0024468,RID0036998,4.0,4.9,,,
FB0024469,RID0036999,3.5,4.5,,,
FB0024470,RID0037003,4.7,,,,
FB0024471,RID0037004,4.4,4.8,,,
FB0024472,RID0037005,5.0,4.4,,,late pickup
FB0024473,RID0037008,3.2,5.0,A bit late but fine,On time at pickup,
FB0024474,RID0037009,4.6,4.2,,,
FB0024475,RID0037011,4.0,,,,
FB0024476,RID0037013,5.0,4.8,Music was too loud,,safe driving
FB0024477,RID0037014,3.5,4.9,Music was too loud,,
FB0024478,RID0037016,3.8,4.6,,Polite passenger,
FB0024479,RID0037017,3.9,4.0,A bit late but fine,Polite passenger,
FB0024480,RID0037018,4.2,,,Asked to change route,
FB0024481,RID0037019,4.3,4.9,"Great ride, very smooth",On time at pickup,
FB0024482,RID0037020,4.1,5.0,,,
FB0024483,RID0037021,4.1,4.4,,,
FB0024484,RID0037022,2.9,,Very safe driving,,rude behavior
FB0024485,RID0037023,3.8,5.0,Driver was polite,,
FB0024486,RID0037024,5.0,3.9,,,long route taken
FB0024487,RID0037025,5.0,,A bit late but fine,,long route taken
FB0024488,RID0037026,5.0,,,No issues,long route taken
FB0024489,RID0037027,4.2,,,,
FB0024490,RID0037028,4.2,,Vehicle was clean,No issues,
FB0024491,RID0037029,4.4,4.8,,Polite passenger,
FB0024492,RID0037031,4.2,4.7,,,
FB0024493,RID0037033,3.4,4.5,Vehicle was clean,,
FB0024494,RID0037034,4.5,,,Good communication,
FB0024495,RID0037035,4.2,4.3,,,
FB0024496,RID0037036,3.4,,Vehicle was clean,,
FB0024497,RID0037037,4.2,,,,
FB0024498,RID0037038,4.5,,,Good communication,
FB0024499,RID0037042,4.3,4.0,Driver took a longer route,,
FB0024500,RID0037043,3.2,5.0,,,
FB0024501,RID0037044,3.5,,,,
FB0024502,RID0037045,4.5,5.0,,Cooperative rider,
FB0024503,RID0037049,5.0,4.9,,,polite behavior
FB0024504,RID0037050,3.6,4.4,Music was too loud,,
FB0024505,RID0037051,4.7,5.0,,Good communication,
FB0024506,RID0037052,3.9,,,,
FB0024507,RID0037053,3.9,4.3,,Polite passenger,
FB0024508,RID0037054,4.8,3.8,,,safe driving
FB0024509,RID0037056,4.1,3.5,,,
FB0024510,RID0037057,4.8,4.2,,Cooperative rider,safe driving
FB0024511,RID0037059,5.0,4.4,A bit late but fine,Polite passenger,professional
FB0024512,RID0037060,4.4,4.9,,On time at pickup,
FB0024513,RID0037063,4.2,4.2,,,
FB0024514,RID0037064,4.9,4.5,Vehicle was clean,,rude behavior
FB0024515,RID0037066,4.6,5.0,,Asked to change route,
FB0024516,RID0037067,5.0,,,,polite behavior
FB0024517,RID0037069,3.2,4.1,Very safe driving,,
FB0024518,RID0037070,5.0,4.5,Driver took a longer route,,professional
FB0024519,RID0037071,3.6,4.5,Excellent service,No issues,
FB0024520,RID0037072,3.9,4.5,,On time at pickup,
FB0024521,RID0037074,4.9,,A bit late but fine,Cooperative rider,long route taken
FB0024522,RID0037077,3.9,5.0,,Asked to change route,
FB0024523,RID0037078,4.9,4.3,Driver was polite,,late pickup
FB0024524,RID0037081,5.0,4.0,A bit late but fine,,professional
FB0024525,RID0037085,4.7,4.1,Driver took a longer route,,
FB0024526,RID0037086,3.6,3.8,Good experience overall,,
FB0024527,RID0037087,3.8,4.1,Excellent service,,
FB0024528,RID0037089,4.6,3.8,Driver was polite,,
FB0024529,RID0037090,5.0,,,No issues,professional
FB0024530,RID0037092,4.4,3.8,,,
FB0024531,RID0037093,4.6,3.8,,No issues,
FB0024532,RID0037094,3.9,5.0,"Great ride, very smooth",Polite passenger,
FB0024533,RID0037095,4.1,4.4,,No issues,
FB0024534,RID0037096,4.5,5.0,Driver took a longer route,Asked to change route,
FB0024535,RID0037097,5.0,4.1,A bit late but fine,,good music
FB0024536,RID0037099,4.2,4.0,A bit late but fine,,
FB0024537,RID0037101,4.9,4.5,,Good communication,good music
FB0024538,RID0037102,5.0,5.0,A bit late but fine,,good music
FB0024539,RID0037104,4.4,5.0,,,
FB0024540,RID0037106,4.6,4.4,Driver took a longer route,,
FB0024541,RID0037107,4.6,4.8,Excellent service,,
FB0024542,RID0037110,5.0,4.9,,,clean vehicle
FB0024543,RID0037111,3.2,4.3,Driver took a longer route,,
FB0024544,RID0037112,3.7,4.3,Good experience overall,,
FB0024545,RID0037113,4.1,,Driver was polite,,
FB0024546,RID0037115,3.0,4.5,,Good communication,polite behavior
FB0024547,RID0037116,5.0,5.0,,,good music
FB0024548,RID0037117,4.2,5.0,,,
FB0024549,RID0037119,3.4,3.8,Good experience overall,,
FB0024550,RID0037120,4.2,4.9,,No issues,
FB0024551,RID0037121,4.8,3.3,Vehicle was clean,,good music
FB0024552,RID0037124,4.2,,Driver took a longer route,,
FB0024553,RID0037125,3.7,4.7,A bit late but fine,Cooperative rider,
FB0024554,RID0037126,3.2,4.6,,,
FB0024555,RID0037127,4.4,4.0,Driver took a longer route,,
FB0024556,RID0037128,4.0,4.6,Driver was polite,On time at pickup,
FB0024557,RID0037131,4.4,5.0,,,
FB0024558,RID0037132,3.4,5.0,Vehicle was clean,,
FB0024559,RID0037133,5.0,4.1,,Polite passenger,safe driving
FB0024560,RID0037136,3.8,3.5,,,
FB0024561,RID0037138,4.7,4.5,,,
FB0024562,RID0037139,4.6,5.0,,,
FB0024563,RID0037140,4.0,3.6,Driver was polite,Cooperative rider,
FB0024564,RID0037141,4.7,4.4,,No issues,
FB0024565,RID0037143,4.5,5.0,Driver took a longer route,,
FB0024566,RID0037144,3.6,5.0,Good experience overall,On time at pickup,
FB0024567,RID0037146,4.5,4.8,"Great ride, very smooth",,
FB0024568,RID0037147,4.1,5.0,,Polite passenger,
FB0024569,RID0037149,3.9,3.9,Music was too loud,,
FB0024570,RID0037150,3.4,4.7,,,
FB0024571,RID0037152,4.8,4.7,Driver was polite,Asked to change route,rude behavior
FB0024572,RID0037153,4.0,,Excellent service,No issues,
FB0024573,RID0037155,4.8,4.9,Excellent service,,rude behavior
FB0024574,RID0037157,4.3,3.3,,,
FB0024575,RID0037158,3.4,4.9,,Polite passenger,
FB0024576,RID0037159,3.6,4.6,Driver took a longer route,,
FB0024577,RID0037160,3.6,3.9,Driver was polite,,
FB0024578,RID0037161,3.3,4.0,,,
FB0024579,RID0037162,4.4,5.0,,,
FB0024580,RID0037165,5.0,3.8,"Great ride, very smooth",,safe driving
FB0024581,RID0037166,4.4,4.4,Very safe driving,,
FB0024582,RID0037168,4.9,,Driver was polite,,long route taken
FB0024583,RID0037169,5.0,5.0,,,professional
FB0024584,RID0037170,4.0,3.8,,,
FB0024585,RID0037174,5.0,5.0,,,long route taken
FB0024586,RID0037175,4.5,4.5,A bit late but fine,,
FB0024587,RID0037176,3.8,4.4,,,
FB0024588,RID0037180,4.8,3.8,,,late pickup
FB0024589,RID0037182,4.1,3.3,,,
FB0024590,RID0037183,5.0,4.8,Driver took a longer route,,long route taken
FB0024591,RID0037184,4.2,4.7,Driver took a longer route,,
FB0024592,RID0037185,5.0,5.0,Good experience overall,,long route taken
FB0024593,RID0037186,5.0,5.0,Driver took a longer route,,late pickup
FB0024594,RID0037187,4.8,3.9,Driver was polite,,clean vehicle
FB0024595,RID0037189,3.3,,A bit late but fine,No issues,
FB0024596,RID0037190,5.0,4.4,Driver took a longer route,Good communication,professional
FB0024597,RID0037193,5.0,3.9,,,long route taken
FB0024598,RID0037194,4.6,,Very safe driving,,
FB0024599,RID0037196,4.6,4.2,,,
FB0024600,RID0037197,4.8,4.6,,On time at pickup,rude behavior
FB0024601,RID0037198,4.1,3.8,Very safe driving,,
FB0024602,RID0037199,4.0,4.9,A bit late but fine,,
FB0024603,RID0037201,4.6,4.9,Driver took a longer route,,
FB0024604,RID0037202,4.5,4.0,,,
FB0024605,RID0037203,5.0,4.4,Good experience overall,,good music
FB0024606,RID0037204,4.6,3.8,Driver took a longer route,,
FB0024607,RID0037206,3.2,4.6,Good experience overall,No issues,
FB0024608,RID0037207,4.2,3.7,,,
FB0024609,RID0037208,5.0,,,,professional
FB0024610,RID0037211,5.0,4.3,Vehicle was clean,,safe driving
FB0024611,RID0037212,4.6,5.0,,,
FB0024612,RID0037213,3.7,4.9,A bit late but fine,,
FB0024613,RID0037214,5.0,3.6,Very safe driving,,good music
FB0024614,RID0037215,4.2,3.8,Driver was polite,,
FB0024615,RID0037216,5.0,,,,rude behavior
FB0024616,RID0037217,3.8,4.3,"Great ride, very smooth",,
FB0024617,RID0037218,4.2,4.5,,Asked to change route,
FB0024618,RID0037222,4.7,4.4,,,
FB0024619,RID0037224,4.4,,,,
FB0024620,RID0037228,4.2,4.4,,,
FB0024621,RID0037231,3.9,5.0,Driver was polite,,
FB0024622,RID0037232,3.7,5.0,Very safe driving,Asked to change route,
FB0024623,RID0037233,4.4,,Driver was polite,,
FB0024624,RID0037234,4.7,3.5,,,
FB0024625,RID0037238,3.5,4.7,A bit late but fine,,
FB0024626,RID0037239,5.0,4.3,Vehicle was clean,,long route taken
FB0024627,RID0037241,4.5,4.4,,,
FB0024628,RID0037243,4.1,4.5,Very safe driving,,
FB0024629,RID0037245,3.8,,,,
FB0024630,RID0037247,4.5,3.7,Good experience overall,,
FB0024631,RID0037248,5.0,4.6,Good experience overall,Asked to change route,late pickup
FB0024632,RID0037250,4.5,4.6,,,
FB0024633,RID0037251,4.1,5.0,Music was too loud,,
FB0024634,RID0037252,4.6,4.2,Very safe driving,Asked to change route,
FB0024635,RID0037253,4.0,4.8,Good experience overall,On time at pickup,
FB0024636,RID0037255,4.0,4.2,Good experience overall,On time at pickup,
FB0024637,RID0037256,4.6,4.4,Driver was polite,Polite passenger,
FB0024638,RID0037258,3.6,5.0,Driver was polite,,
FB0024639,RID0037259,4.0,5.0,,Cooperative rider,
FB0024640,RID0037262,3.8,4.2,A bit late but fine,Good communication,
FB0024641,RID0037263,5.0,4.0,Vehicle was clean,,late pickup
FB0024642,RID0037264,5.0,4.8,,No issues,safe driving
FB0024643,RID0037265,5.0,4.4,,,clean vehicle
FB0024644,RID0037268,3.5,4.9,A bit late but fine,Polite passenger,
FB0024645,RID0037269,4.3,4.1,A bit late but fine,,
FB0024646,RID0037272,3.2,4.0,Good experience overall,,
FB0024647,RID0037275,4.7,4.6,,,
FB0024648,RID0037276,5.0,4.6,,,safe driving
FB0024649,RID0037277,3.5,,Driver took a longer route,,
FB0024650,RID0037278,4.5,5.0,A bit late but fine,Asked to change route,
FB0024651,RID0037280,4.9,4.4,,On time at pickup,rude behavior
FB0024652,RID0037283,4.1,4.9,,,
FB0024653,RID0037284,5.0,5.0,,,rude behavior
FB0024654,RID0037286,4.9,4.2,,,rude behavior
FB0024655,RID0037287,5.0,4.4,Vehicle was clean,,long route taken
FB0024656,RID0037288,4.3,,Good experience overall,,
FB0024657,RID0037289,4.7,5.0,Good experience overall,,
FB0024658,RID0037290,5.0,4.5,Excellent service,,late pickup
FB0024659,RID0037291,4.2,5.0,,Polite passenger,
FB0024660,RID0037292,5.0,4.5,,,long route taken
FB0024661,RID0037293,4.9,,,On time at pickup,rude behavior
FB0024662,RID0037294,4.9,4.1,Very safe driving,No issues,rude behavior
FB0024663,RID0037295,4.4,5.0,A bit late but fine,,
FB0024664,RID0037296,5.0,,Very safe driving,,good music
FB0024665,RID0037297,4.3,4.1,Driver took a longer route,,
FB0024666,RID0037298,3.3,4.5,Driver took a longer route,,
FB0024667,RID0037299,4.5,,,,
FB0024668,RID0037300,5.0,4.4,,,good music
FB0024669,RID0037301,3.0,4.0,,,long route taken
FB0024670,RID0037302,4.4,5.0,,,
FB0024671,RID0037304,3.7,,,,
FB0024672,RID0037306,4.2,,,,
FB0024673,RID0037307,5.0,4.3,,,late pickup
FB0024674,RID0037308,3.8,3.7,Very safe driving,,
FB0024675,RID0037309,4.2,5.0,Music was too loud,,
FB0024676,RID0037310,4.6,4.6,,,
FB0024677,RID0037312,5.0,4.3,Driver was polite,,good music
FB0024678,RID0037313,3.1,4.8,A bit late but fine,No issues,
FB0024679,RID0037314,3.9,5.0,,,
FB0024680,RID0037315,4.5,4.2,,,
FB0024681,RID0037320,4.0,4.5,,Good communication,
FB0024682,RID0037321,4.9,5.0,,Cooperative rider,long route taken
FB0024683,RID0037324,4.7,,Driver took a longer route,Cooperative rider,
FB0024684,RID0037326,4.3,4.1,,,
FB0024685,RID0037327,4.6,3.8,,,
FB0024686,RID0037328,4.4,4.3,"Great ride, very smooth",Cooperative rider,
