coupon_id,ride_id,coupon_code,campaign_name,discount_type,discount_value,discount_amt,valid_from,valid_to
CPN0005653,RID0037127,WELCOME50,New user welcome offer,flat,50,22.41,2025-07-24,2025-08-21
CPN0005654,RID0037133,WEEKEND15,Weekend ride offer,percentage,15,18.04,2025-04-20,2025-05-18
CPN0005655,RID0037146,FEST100,Festive season offer,flat,100,100.0,2025-03-17,2025-04-13
CPN0005656,RID0037175,WEEKEND15,Weekend ride offer,percentage,15,17.82,2024-06-23,2024-07-11
CPN0005657,RID0037178,RAINY10,Monsoon special,percentage,10,16.04,2025-04-16,2025-05-03
CPN0005658,RID0037186,RAINY10,Monsoon special,percentage,10,12.43,2025-08-17,2025-09-04
CPN0005659,RID0037191,FEST100,Festive season offer,flat,100,47.38,2024-08-26,2024-09-16
CPN0005660,RID0037194,LOYAL30,Loyalty reward,flat,30,30.0,2024-04-13,2024-05-05
CPN0005661,RID0037197,FIRST20,First ride discount,percentage,20,19.33,2025-06-01,2025-06-29
CPN0005662,RID0037201,LOYAL30,Loyalty reward,flat,30,30.0,2025-01-01,2025-01-28
CPN0005663,RID0037208,LOYAL30,Loyalty reward,flat,30,20.79,2026-03-20,2026-04-10
CPN0005664,RID0037209,FIRST20,First ride discount,percentage,20,14.99,2025-06-17,2025-07-14
CPN0005665,RID0037222,FEST100,Festive season offer,flat,100,48.38,2024-06-24,2024-08-03
CPN0005666,RID0037229,FEST100,Festive season offer,flat,100,69.61,2025-11-04,2025-11-23
CPN0005667,RID0037231,WEEKEND15,Weekend ride offer,percentage,15,11.32,2026-01-04,2026-01-29
CPN0005668,RID0037248,FIRST20,First ride discount,percentage,20,15.81,2025-10-10,2025-11-04
CPN0005669,RID0037264,WELCOME50,New user welcome offer,flat,50,50.0,2026-05-30,2026-06-16
CPN0005670,RID0037278,RAINY10,Monsoon special,percentage,10,11.62,2025-10-02,2025-11-04
CPN0005671,RID0037283,LOYAL30,Loyalty reward,flat,30,30.0,2024-09-20,2024-10-17
CPN0005672,RID0037294,FEST100,Festive season offer,flat,100,40.34,2025-05-01,2025-05-29
CPN0005673,RID0037303,RAINY10,Monsoon special,percentage,10,6.91,2025-12-19,2025-12-30
CPN0005674,RID0037306,WEEKEND15,Weekend ride offer,percentage,15,7.76,2024-02-04,2024-03-07
CPN0005675,RID0037307,FIRST20,First ride discount,percentage,20,18.58,2026-02-24,2026-03-22
CPN0005676,RID0037310,FEST100,Festive season offer,flat,100,45.1,2024-11-17,2024-12-15
CPN0005677,RID0037315,RAINY10,Monsoon special,percentage,10,6.02,2025-04-27,2025-05-26
CPN0005678,RID0037322,FEST100,Festive season offer,flat,100,15.89,2026-07-12,2026-08-05
CPN0005679,RID0037340,WEEKEND15,Weekend ride offer,percentage,15,23.98,2023-12-15,2024-01-12
CPN0005680,RID0037344,WELCOME50,New user welcome offer,flat,50,37.66,2024-04-30,2024-05-26
CPN0005681,RID0037348,RAINY10,Monsoon special,percentage,10,4.1,2025-11-11,2025-12-03
CPN0005682,RID0037350,FIRST20,First ride discount,percentage,20,25.04,2024-05-30,2024-07-08
CPN0005683,RID0037366,WEEKEND15,Weekend ride offer,percentage,15,20.93,2024-11-01,2024-11-24
CPN0005684,RID0037370,FIRST20,First ride discount,percentage,20,17.36,2025-10-05,2025-11-11
CPN0005685,RID0037371,WELCOME50,New user welcome offer,flat,50,50.0,2025-06-04,2025-07-11
CPN0005686,RID0037376,WEEKEND15,Weekend ride offer,percentage,15,16.09,2026-06-05,2026-06-25
CPN0005687,RID0037378,WELCOME50,New user welcome offer,flat,50,50.0,2025-11-09,2025-12-10
CPN0005688,RID0037388,RAINY10,Monsoon special,percentage,10,5.5,2025-07-05,2025-07-23
CPN0005689,RID0037402,FIRST20,First ride discount,percentage,20,24.0,2023-12-31,2024-01-29
CPN0005690,RID0037405,WELCOME50,New user welcome offer,flat,50,42.45,2024-11-30,2024-12-25
CPN0005691,RID0037417,RAINY10,Monsoon special,percentage,10,3.73,2024-11-02,2024-11-28
CPN0005692,RID0037419,FIRST20,First ride discount,percentage,20,21.28,2026-02-28,2026-03-18
CPN0005693,RID0037420,FIRST20,First ride discount,percentage,20,11.52,2024-11-22,2024-12-12
CPN0005694,RID0037431,WEEKEND15,Weekend ride offer,percentage,15,35.05,2025-05-24,2025-06-19
CPN0005695,RID0037447,WEEKEND15,Weekend ride offer,percentage,15,14.78,2024-11-19,2024-12-02
CPN0005696,RID0037449,RAINY10,Monsoon special,percentage,10,8.74,2025-02-28,2025-04-07
CPN0005697,RID0037461,WELCOME50,New user welcome offer,flat,50,50.0,2024-03-30,2024-05-06
CPN0005698,RID0037477,WELCOME50,New user welcome offer,flat,50,39.92,2024-10-31,2024-12-01
CPN0005699,RID0037488,WELCOME50,New user welcome offer,flat,50,28.65,2025-03-03,2025-03-29
CPN0005700,RID0037493,LOYAL30,Loyalty reward,flat,30,30.0,2025-10-23,2025-11-28
CPN0005701,RID0037496,FIRST20,First ride discount,percentage,20,35.76,2026-02-10,2026-03-04
CPN0005702,RID0037498,FEST100,Festive season offer,flat,100,59.4,2024-03-25,2024-04-19
CPN0005703,RID0037523,RAINY10,Monsoon special,percentage,10,15.46,2024-08-12,2024-09-09
CPN0005704,RID0037525,LOYAL30,Loyalty reward,flat,30,18.39,2024-04-23,2024-05-23
CPN0005705,RID0037530,RAINY10,Monsoon special,percentage,10,18.02,2024-01-20,2024-02-21
CPN0005706,RID0037539,WEEKEND15,Weekend ride offer,percentage,15,15.03,2025-09-05,2025-10-01
CPN0005707,RID0037540,RAINY10,Monsoon special,percentage,10,10.5,2024-08-13,2024-09-09
CPN0005708,RID0037548,LOYAL30,Loyalty reward,flat,30,30.0,2024-03-01,2024-03-24
CPN0005709,RID0037551,WEEKEND15,Weekend ride offer,percentage,15,13.75,2025-02-25,2025-03-29
CPN0005710,RID0037553,WELCOME50,New user welcome offer,flat,50,32.45,2025-02-25,2025-03-23
CPN0005711,RID0037559,FIRST20,First ride discount,percentage,20,11.88,2024-06-08,2024-07-12
CPN0005712,RID0037570,FIRST20,First ride discount,percentage,20,21.01,2024-10-10,2024-11-01
CPN0005713,RID0037578,FIRST20,First ride discount,percentage,20,17.3,2025-01-05,2025-01-31
CPN0005714,RID0037587,WEEKEND15,Weekend ride offer,percentage,15,10.76,2026-06-30,2026-08-04
CPN0005715,RID0037589,WELCOME50,New user welcome offer,flat,50,50.0,2025-11-25,2025-12-20
CPN0005716,RID0037602,FIRST20,First ride discount,percentage,20,6.32,2024-03-17,2024-04-13
CPN0005717,RID0037627,WELCOME50,New user welcome offer,flat,50,37.27,2025-03-13,2025-04-03
CPN0005718,RID0037629,RAINY10,Monsoon special,percentage,10,20.88,2025-07-27,2025-08-12
CPN0005719,RID0037631,FEST100,Festive season offer,flat,100,54.58,2025-03-26,2025-04-26
CPN0005720,RID0037636,FIRST20,First ride discount,percentage,20,15.89,2025-12-09,2026-01-09
CPN0005721,RID0037643,WELCOME50,New user welcome offer,flat,50,50.0,2024-04-02,2024-04-26
CPN0005722,RID0037644,FIRST20,First ride discount,percentage,20,17.12,2024-03-03,2024-03-21
CPN0005723,RID0037647,LOYAL30,Loyalty reward,flat,30,23.34,2024-03-22,2024-04-10
CPN0005724,RID0037660,LOYAL30,Loyalty reward,flat,30,30.0,2024-02-21,2024-03-18
CPN0005725,RID0037679,WELCOME50,New user welcome offer,flat,50,50.0,2025-12-13,2026-01-04
CPN0005726,RID0037680,LOYAL30,Loyalty reward,flat,30,30.0,2024-05-10,2024-06-08
CPN0005727,RID0037685,WELCOME50,New user welcome offer,flat,50,29.64,2025-07-19,2025-08-23
CPN0005728,RID0037699,WEEKEND15,Weekend ride offer,percentage,15,13.34,2025-11-13,2025-12-12
CPN0005729,RID0037700,RAINY10,Monsoon special,percentage,10,7.63,2024-08-24,2024-09-19
CPN0005730,RID0037702,WELCOME50,New user welcome offer,flat,50,50.0,2026-06-18,2026-07-19
CPN0005731,RID0037708,RAINY10,Monsoon special,percentage,10,16.07,2024-01-31,2024-02-29
CPN0005732,RID0037710,RAINY10,Monsoon special,percentage,10,14.0,2024-11-04,2024-11-27
CPN0005733,RID0037714,LOYAL30,Loyalty reward,flat,30,30.0,2025-08-14,2025-09-18
CPN0005734,RID0037716,WELCOME50,New user welcome offer,flat,50,50.0,2026-04-05,2026-04-20
CPN0005735,RID0037722,WEEKEND15,Weekend ride offer,percentage,15,4.87,2026-03-17,2026-04-12
CPN0005736,RID0037725,RAINY10,Monsoon special,percentage,10,13.06,2026-01-15,2026-02-06
CPN0005737,RID0037747,FEST100,Festive season offer,flat,100,86.9,2025-07-25,2025-08-10
CPN0005738,RID0037748,FIRST20,First ride discount,percentage,20,12.96,2024-09-24,2024-10-24
CPN0005739,RID0037751,FIRST20,First ride discount,percentage,20,21.21,2026-05-16,2026-06-20
CPN0005740,RID0037755,FEST100,Festive season offer,flat,100,68.1,2026-01-05,2026-02-10
CPN0005741,RID0037764,FEST100,Festive season offer,flat,100,30.84,2025-06-13,2025-07-07
CPN0005742,RID0037766,LOYAL30,Loyalty reward,flat,30,30.0,2025-10-10,2025-10-29
CPN0005743,RID0037777,RAINY10,Monsoon special,percentage,10,16.81,2025-08-17,2025-09-09
CPN0005744,RID0037778,FEST100,Festive season offer,flat,100,30.48,2024-01-24,2024-02-16
CPN0005745,RID0037779,LOYAL30,Loyalty reward,flat,30,30.0,2024-08-23,2024-09-19
CPN0005746,RID0037786,WEEKEND15,Weekend ride offer,percentage,15,7.29,2025-02-11,2025-03-20
CPN0005747,RID0037793,LOYAL30,Loyalty reward,flat,30,30.0,2025-12-22,2026-01-27
CPN0005748,RID0037797,LOYAL30,Loyalty reward,flat,30,30.0,2026-02-06,2026-03-10
CPN0005749,RID0037814,RAINY10,Monsoon special,percentage,10,11.43,2026-01-07,2026-02-11
CPN0005750,RID0037820,WEEKEND15,Weekend ride offer,percentage,15,17.31,2024-09-17,2024-10-23
CPN0005751,RID0037822,LOYAL30,Loyalty reward,flat,30,30.0,2024-03-15,2024-04-07
CPN0005752,RID0037823,LOYAL30,Loyalty reward,flat,30,17.74,2026-01-13,2026-02-07
CPN0005753,RID0037824,FIRST20,First ride discount,percentage,20,6.71,2024-05-22,2024-06-18
CPN0005754,RID0037828,RAINY10,Monsoon special,percentage,10,14.31,2024-09-08,2024-10-13
CPN0005755,RID0037834,LOYAL30,Loyalty reward,flat,30,30.0,2025-09-29,2025-10-29
CPN0005756,RID0037847,LOYAL30,Loyalty reward,flat,30,30.0,2026-01-08,2026-02-05
CPN0005757,RID0037850,WELCOME50,New user welcome offer,flat,50,50.0,2024-01-29,2024-03-02
CPN0005758,RID0037863,WELCOME50,New user welcome offer,flat,50,50.0,2025-11-28,2025-12-23
CPN0005759,RID0037878,FEST100,Festive season offer,flat,100,64.18,2025-12-14,2025-12-28
CPN0005760,RID0037887,RAINY10,Monsoon special,percentage,10,12.91,2024-03-29,2024-04-19
CPN0005761,RID0037897,WEEKEND15,Weekend ride offer,percentage,15,7.27,2024-01-25,2024-02-12
CPN0005762,RID0037902,WELCOME50,New user welcome offer,flat,50,36.66,2026-05-25,2026-06-10
CPN0005763,RID0037904,FIRST20,First ride discount,percentage,20,30.16,2024-02-16,2024-03-18
CPN0005764,RID0037916,LOYAL30,Loyalty reward,flat,30,30.0,2026-01-03,2026-01-25
CPN0005765,RID0037948,WEEKEND15,Weekend ride offer,percentage,15,10.12,2024-06-14,2024-07-02
CPN0005766,RID0037956,WEEKEND15,Weekend ride offer,percentage,15,16.81,2025-01-15,2025-02-10
CPN0005767,RID0037987,WELCOME50,New user welcome offer,flat,50,50.0,2026-04-27,2026-05-31
CPN0005768,RID0037992,FIRST20,First ride discount,percentage,20,11.38,2026-02-05,2026-02-26
CPN0005769,RID0038036,LOYAL30,Loyalty reward,flat,30,29.7,2025-02-06,2025-02-26
CPN0005770,RID0038045,RAINY10,Monsoon special,percentage,10,11.36,2024-12-31,2025-01-31
CPN0005771,RID0038048,RAINY10,Monsoon special,percentage,10,4.97,2024-07-15,2024-08-02
CPN0005772,RID0038056,LOYAL30,Loyalty reward,flat,30,30.0,2025-07-02,2025-07-21
CPN0005773,RID0038057,FEST100,Festive season offer,flat,100,100.0,2026-04-18,2026-05-14
CPN0005774,RID0038063,FEST100,Festive season offer,flat,100,42.14,2026-03-02,2026-03-18
CPN0005775,RID0038064,LOYAL30,Loyalty reward,flat,30,18.96,2024-05-24,2024-06-13
CPN0005776,RID0038068,FEST100,Festive season offer,flat,100,98.88,2025-10-17,2025-10-30
CPN0005777,RID0038070,WELCOME50,New user welcome offer,flat,50,50.0,2024-08-05,2024-08-29
CPN0005778,RID0038071,WELCOME50,New user welcome offer,flat,50,50.0,2026-05-20,2026-06-14
CPN0005779,RID0038084,FIRST20,First ride discount,percentage,20,22.85,2025-08-01,2025-09-04
CPN0005780,RID0038105,RAINY10,Monsoon special,percentage,10,12.96,2024-07-09,2024-08-03
CPN0005781,RID0038109,FEST100,Festive season offer,flat,100,44.49,2024-06-18,2024-07-08
CPN0005782,RID0038114,WELCOME50,New user welcome offer,flat,50,48.63,2024-05-04,2024-05-28
CPN0005783,RID0038115,RAINY10,Monsoon special,percentage,10,5.16,2026-02-15,2026-03-11
CPN0005784,RID0038128,LOYAL30,Loyalty reward,flat,30,30.0,2024-06-25,2024-07-28
CPN0005785,RID0038155,RAINY10,Monsoon special,percentage,10,8.92,2025-11-25,2025-12-16
CPN0005786,RID0038159,WEEKEND15,Weekend ride offer,percentage,15,25.41,2025-12-26,2026-01-16
CPN0005787,RID0038163,FEST100,Festive season offer,flat,100,43.12,2025-01-25,2025-02-17
CPN0005788,RID0038168,RAINY10,Monsoon special,percentage,10,18.14,2024-01-27,2024-02-21
CPN0005789,RID0038173,WEEKEND15,Weekend ride offer,percentage,15,7.22,2026-04-19,2026-05-06
CPN0005790,RID0038184,WELCOME50,New user welcome offer,flat,50,18.79,2025-08-16,2025-09-04
CPN0005791,RID0038200,RAINY10,Monsoon special,percentage,10,8.58,2025-03-01,2025-04-01
CPN0005792,RID0038210,WELCOME50,New user welcome offer,flat,50,31.5,2024-04-24,2024-05-21
CPN0005793,RID0038213,LOYAL30,Loyalty reward,flat,30,30.0,2025-03-30,2025-04-30
CPN0005794,RID0038216,LOYAL30,Loyalty reward,flat,30,30.0,2024-09-19,2024-10-14
CPN0005795,RID0038219,RAINY10,Monsoon special,percentage,10,7.32,2024-07-23,2024-08-24
CPN0005796,RID0038220,WEEKEND15,Weekend ride offer,percentage,15,38.67,2024-10-16,2024-11-06
CPN0005797,RID0038228,RAINY10,Monsoon special,percentage,10,3.22,2026-03-12,2026-04-12
CPN0005798,RID0038234,WEEKEND15,Weekend ride offer,percentage,15,4.37,2024-08-28,2024-09-27
CPN0005799,RID0038237,LOYAL30,Loyalty reward,flat,30,20.64,2024-06-08,2024-07-03
CPN0005800,RID0038242,LOYAL30,Loyalty reward,flat,30,30.0,2024-07-04,2024-07-27
CPN0005801,RID0038248,WEEKEND15,Weekend ride offer,percentage,15,7.66,2025-06-04,2025-06-26
CPN0005802,RID0038261,FEST100,Festive season offer,flat,100,28.53,2024-12-28,2025-01-16
CPN0005803,RID0038262,WEEKEND15,Weekend ride offer,percentage,15,19.88,2026-03-06,2026-04-01
CPN0005804,RID0038263,FIRST20,First ride discount,percentage,20,7.92,2024-09-28,2024-11-01
CPN0005805,RID0038266,RAINY10,Monsoon special,percentage,10,9.91,2025-01-08,2025-02-12
CPN0005806,RID0038290,LOYAL30,Loyalty reward,flat,30,9.9,2026-04-13,2026-05-06
CPN0005807,RID0038297,WEEKEND15,Weekend ride offer,percentage,15,9.57,2025-04-19,2025-05-21
CPN0005808,RID0038298,WELCOME50,New user welcome offer,flat,50,15.84,2025-12-26,2026-01-18
CPN0005809,RID0038308,FEST100,Festive season offer,flat,100,33.06,2024-02-28,2024-03-19
CPN0005810,RID0038324,WEEKEND15,Weekend ride offer,percentage,15,12.69,2024-01-12,2024-02-19
CPN0005811,RID0038325,FIRST20,First ride discount,percentage,20,17.83,2024-07-01,2024-07-20
CPN0005812,RID0038332,RAINY10,Monsoon special,percentage,10,17.86,2024-03-12,2024-04-01
CPN0005813,RID0038333,WELCOME50,New user welcome offer,flat,50,50.0,2024-02-15,2024-03-15
CPN0005814,RID0038342,FEST100,Festive season offer,flat,100,34.14,2025-05-10,2025-06-06
CPN0005815,RID0038346,LOYAL30,Loyalty reward,flat,30,30.0,2026-05-26,2026-06-17
CPN0005816,RID0038347,LOYAL30,Loyalty reward,flat,30,25.32,2024-08-02,2024-08-29
CPN0005817,RID0038350,FEST100,Festive season offer,flat,100,21.39,2026-06-22,2026-07-17
CPN0005818,RID0038371,RAINY10,Monsoon special,percentage,10,6.37,2026-04-09,2026-05-12
CPN0005819,RID0038374,LOYAL30,Loyalty reward,flat,30,30.0,2024-07-09,2024-07-29
CPN0005820,RID0038384,FIRST20,First ride discount,percentage,20,4.79,2025-10-01,2025-10-30
CPN0005821,RID0038385,WEEKEND15,Weekend ride offer,percentage,15,9.64,2026-01-22,2026-02-17
CPN0005822,RID0038389,WELCOME50,New user welcome offer,flat,50,14.28,2024-10-30,2024-11-28
CPN0005823,RID0038393,FIRST20,First ride discount,percentage,20,39.14,2026-01-19,2026-02-08
CPN0005824,RID0038394,WEEKEND15,Weekend ride offer,percentage,15,7.96,2025-10-12,2025-11-04
CPN0005825,RID0038398,WELCOME50,New user welcome offer,flat,50,23.59,2024-05-02,2024-05-25
CPN0005826,RID0038399,LOYAL30,Loyalty reward,flat,30,30.0,2024-09-12,2024-09-27
CPN0005827,RID0038405,WELCOME50,New user welcome offer,flat,50,41.88,2025-03-10,2025-04-09
CPN0005828,RID0038407,WELCOME50,New user welcome offer,flat,50,50.0,2025-09-26,2025-10-16
CPN0005829,RID0038421,LOYAL30,Loyalty reward,flat,30,30.0,2025-01-02,2025-01-27
CPN0005830,RID0038423,LOYAL30,Loyalty reward,flat,30,30.0,2024-07-16,2024-08-16
CPN0005831,RID0038435,FEST100,Festive season offer,flat,100,42.96,2025-09-14,2025-10-18
CPN0005832,RID0038438,FEST100,Festive season offer,flat,100,97.44,2025-01-15,2025-01-30
CPN0005833,RID0038441,FIRST20,First ride discount,percentage,20,15.18,2024-09-11,2024-10-12
CPN0005834,RID0038445,WEEKEND15,Weekend ride offer,percentage,15,48.96,2024-12-10,2025-01-15
CPN0005835,RID0038453,RAINY10,Monsoon special,percentage,10,8.65,2024-06-18,2024-07-15
CPN0005836,RID0038454,WEEKEND15,Weekend ride offer,percentage,15,18.55,2026-03-12,2026-03-28
CPN0005837,RID0038456,LOYAL30,Loyalty reward,flat,30,30.0,2026-01-21,2026-02-15
CPN0005838,RID0038457,FEST100,Festive season offer,flat,100,57.78,2025-02-27,2025-03-14
CPN0005839,RID0038468,WELCOME50,New user welcome offer,flat,50,20.94,2024-01-24,2024-02-17
CPN0005840,RID0038469,WEEKEND15,Weekend ride offer,percentage,15,10.45,2024-09-18,2024-10-25
CPN0005841,RID0038475,WELCOME50,New user welcome offer,flat,50,50.0,2024-07-29,2024-08-30
CPN0005842,RID0038477,WELCOME50,New user welcome offer,flat,50,10.95,2026-04-14,2026-05-22
CPN0005843,RID0038484,WEEKEND15,Weekend ride offer,percentage,15,6.93,2025-04-11,2025-05-11
CPN0005844,RID0038498,RAINY10,Monsoon special,percentage,10,13.46,2026-04-12,2026-04-26
CPN0005845,RID0038522,FIRST20,First ride discount,percentage,20,55.63,2025-06-14,2025-07-10
CPN0005846,RID0038527,LOYAL30,Loyalty reward,flat,30,17.94,2025-12-28,2026-01-31
CPN0005847,RID0038537,WELCOME50,New user welcome offer,flat,50,50.0,2025-03-23,2025-04-28
CPN0005848,RID0038540,LOYAL30,Loyalty reward,flat,30,30.0,2024-04-25,2024-05-19
CPN0005849,RID0038544,WEEKEND15,Weekend ride offer,percentage,15,8.99,2023-12-31,2024-02-01
CPN0005850,RID0038548,FIRST20,First ride discount,percentage,20,9.91,2026-04-11,2026-05-09
CPN0005851,RID0038553,LOYAL30,Loyalty reward,flat,30,28.9,2025-10-03,2025-10-31
CPN0005852,RID0038561,RAINY10,Monsoon special,percentage,10,4.95,2025-02-08,2025-03-09
CPN0005853,RID0038562,WELCOME50,New user welcome offer,flat,50,32.01,2025-02-06,2025-03-14
CPN0005854,RID0038563,WELCOME50,New user welcome offer,flat,50,19.98,2024-08-21,2024-09-20
CPN0005855,RID0038575,RAINY10,Monsoon special,percentage,10,5.06,2024-08-26,2024-09-15
CPN0005856,RID0038576,FIRST20,First ride discount,percentage,20,21.8,2024-12-15,2025-01-11
CPN0005857,RID0038577,WELCOME50,New user welcome offer,flat,50,18.39,2024-06-10,2024-07-05
CPN0005858,RID0038585,RAINY10,Monsoon special,percentage,10,14.16,2025-12-10,2026-01-07
CPN0005859,RID0038589,FEST100,Festive season offer,flat,100,24.7,2024-05-05,2024-05-18
CPN0005860,RID0038601,FEST100,Festive season offer,flat,100,24.09,2025-01-22,2025-03-01
CPN0005861,RID0038602,RAINY10,Monsoon special,percentage,10,6.37,2026-06-02,2026-07-09
CPN0005862,RID0038619,FEST100,Festive season offer,flat,100,33.93,2024-11-02,2024-12-03
CPN0005863,RID0038630,WEEKEND15,Weekend ride offer,percentage,15,6.18,2025-05-15,2025-06-04
CPN0005864,RID0038635,FIRST20,First ride discount,percentage,20,46.28,2024-12-19,2025-01-21
CPN0005865,RID0038638,WELCOME50,New user welcome offer,flat,50,24.6,2024-11-26,2024-12-23
CPN0005866,RID0038642,FIRST20,First ride discount,percentage,20,19.87,2025-07-11,2025-08-07
CPN0005867,RID0038649,LOYAL30,Loyalty reward,flat,30,30.0,2026-06-16,2026-07-09
CPN0005868,RID0038651,LOYAL30,Loyalty reward,flat,30,30.0,2024-01-05,2024-01-23
CPN0005869,RID0038665,FEST100,Festive season offer,flat,100,35.19,2024-07-03,2024-08-09
CPN0005870,RID0038672,FEST100,Festive season offer,flat,100,83.22,2024-05-14,2024-06-19
CPN0005871,RID0038683,WELCOME50,New user welcome offer,flat,50,19.18,2024-12-27,2025-01-17
CPN0005872,RID0038684,LOYAL30,Loyalty reward,flat,30,30.0,2024-01-25,2024-02-08
CPN0005873,RID0038688,LOYAL30,Loyalty reward,flat,30,30.0,2024-04-03,2024-04-22
CPN0005874,RID0038692,WEEKEND15,Weekend ride offer,percentage,15,5.98,2026-06-07,2026-06-28
CPN0005875,RID0038702,WEEKEND15,Weekend ride offer,percentage,15,18.83,2024-08-28,2024-10-04
CPN0005876,RID0038706,FIRST20,First ride discount,percentage,20,11.02,2025-11-30,2025-12-30
CPN0005877,RID0038707,LOYAL30,Loyalty reward,flat,30,25.0,2024-09-05,2024-10-07
CPN0005878,RID0038718,WEEKEND15,Weekend ride offer,percentage,15,9.17,2024-09-05,2024-10-02
CPN0005879,RID0038720,RAINY10,Monsoon special,percentage,10,16.69,2025-05-14,2025-06-06
CPN0005880,RID0038724,LOYAL30,Loyalty reward,flat,30,30.0,2025-10-21,2025-11-25
CPN0005881,RID0038732,WELCOME50,New user welcome offer,flat,50,50.0,2023-12-16,2024-01-20
CPN0005882,RID0038734,FIRST20,First ride discount,percentage,20,13.64,2026-03-02,2026-04-04
CPN0005883,RID0038767,FEST100,Festive season offer,flat,100,17.46,2025-08-19,2025-09-18
CPN0005884,RID0038768,FIRST20,First ride discount,percentage,20,39.82,2026-05-19,2026-06-09
CPN0005885,RID0038769,FEST100,Festive season offer,flat,100,39.07,2026-01-09,2026-02-04
CPN0005886,RID0038779,RAINY10,Monsoon special,percentage,10,14.7,2024-11-27,2025-01-03
CPN0005887,RID0038780,RAINY10,Monsoon special,percentage,10,10.61,2024-11-15,2024-12-06
